run_id,outter_seed,outter_fold,C,l1_ratio,top_k,mean_inner_accuracy,std_inner_accuracy,n_estimators,max_depth,min_samples_split
1,1,5,0.1,0.5,10,0.725,0.0637377439199098,200,5.0,5
1,1,5,0.1,0.5,20,0.75,0.06846531968814576,200,5.0,5
1,1,5,0.1,0.5,50,0.775,0.08477912478906585,200,5.0,5
1,1,5,0.1,0.5,5,0.675,0.07288689868556625,100,10.0,2
1,1,5,0.1,0.5,10,0.625,0.13110110602126895,100,10.0,2
1,1,5,0.1,0.5,20,0.75,0.06846531968814576,100,10.0,2
1,1,5,0.1,0.5,50,0.75,0.06846531968814576,100,10.0,2
1,1,5,0.1,0.5,5,0.7,0.07288689868556626,200,10.0,2
1,1,5,0.1,0.5,10,0.65,0.08477912478906585,200,10.0,2
1,1,5,0.1,0.5,20,0.7625,0.06123724356957945,200,10.0,2
1,1,5,0.1,0.5,50,0.7625,0.082915619758885,200,10.0,2
1,1,5,0.1,0.5,5,0.7,0.10752906583803283,100,10.0,5
1,1,5,0.1,0.5,10,0.65,0.1159202311936963,100,10.0,5
1,1,5,0.1,0.5,20,0.7375,0.082915619758885,100,10.0,5
1,1,5,0.1,0.5,50,0.7625,0.07288689868556625,100,10.0,5
1,1,5,0.1,0.5,5,0.6875,0.09682458365518543,200,10.0,5
1,1,5,0.1,0.5,10,0.7125,0.049999999999999996,200,10.0,5
1,1,5,0.1,0.5,20,0.75,0.06846531968814576,200,10.0,5
1,1,5,0.1,0.5,50,0.7625,0.09185586535436918,200,10.0,5
1,1,5,0.1,0.7,5,0.6625,0.049999999999999996,100,,2
1,1,5,0.1,0.7,10,0.7125,0.08477912478906585,100,,2
1,1,5,0.1,0.7,20,0.8125,0.03952847075210474,100,,2
1,1,5,0.1,0.7,50,0.775,0.030618621784789725,100,,2
1,1,5,0.1,0.7,5,0.65,0.030618621784789725,200,,2
1,1,5,0.1,0.7,10,0.7125,0.075,200,,2
1,1,5,0.1,0.7,20,0.775,0.0637377439199098,200,,2
1,1,5,0.1,0.7,50,0.7875,0.03061862178478973,200,,2
1,1,5,0.1,0.7,5,0.6625,0.0637377439199098,100,,5
1,1,5,0.1,0.7,10,0.75,0.03952847075210474,100,,5
1,1,5,0.1,0.7,20,0.75,0.06846531968814576,100,,5
1,1,5,0.1,0.7,50,0.775,0.049999999999999996,100,,5
1,1,5,0.1,0.7,5,0.675,0.046770717334674264,200,,5
1,1,5,0.1,0.7,10,0.7375,0.024999999999999998,200,,5
1,1,5,0.1,0.7,20,0.75,0.06846531968814576,200,,5
1,1,5,0.1,0.7,50,0.775,0.049999999999999996,200,,5
1,1,5,0.1,0.7,5,0.6375,0.07288689868556626,100,5.0,2
1,1,5,0.1,0.7,10,0.75,0.03952847075210474,100,5.0,2
1,1,5,0.1,0.7,20,0.7875,0.05,100,5.0,2
1,1,5,0.1,0.7,50,0.7875,0.075,100,5.0,2
1,1,5,0.1,0.7,5,0.6375,0.07288689868556626,200,5.0,2
1,1,5,0.1,0.7,10,0.7375,0.024999999999999998,200,5.0,2
1,1,5,0.1,0.7,20,0.7625,0.07288689868556625,200,5.0,2
1,1,5,0.1,0.7,50,0.8,0.024999999999999998,200,5.0,2
1,1,5,0.1,0.7,5,0.6625,0.09354143466934853,100,5.0,5
1,1,5,0.1,0.7,10,0.725,0.03061862178478973,100,5.0,5
1,1,5,0.1,0.7,20,0.7625,0.06123724356957945,100,5.0,5
1,1,5,0.1,0.7,50,0.8375,0.0637377439199098,100,5.0,5
1,1,5,0.1,0.7,5,0.675,0.08291561975888499,200,5.0,5
1,1,5,0.1,0.7,10,0.7375,0.024999999999999998,200,5.0,5
1,1,5,0.1,0.7,20,0.7625,0.06123724356957945,200,5.0,5
1,1,5,0.1,0.7,50,0.8125,0.03952847075210474,200,5.0,5
1,1,5,0.1,0.7,5,0.6625,0.049999999999999996,100,10.0,2
1,1,5,0.1,0.7,10,0.7125,0.08477912478906585,100,10.0,2
1,1,5,0.1,0.7,20,0.8125,0.03952847075210474,100,10.0,2
1,1,5,0.1,0.7,50,0.775,0.030618621784789725,100,10.0,2
1,1,5,0.1,0.7,5,0.65,0.030618621784789725,200,10.0,2
1,1,5,0.1,0.7,10,0.7125,0.075,200,10.0,2
1,1,5,0.1,0.7,20,0.775,0.0637377439199098,200,10.0,2
1,1,5,0.1,0.7,50,0.7875,0.03061862178478973,200,10.0,2
1,1,5,0.1,0.7,5,0.6625,0.0637377439199098,100,10.0,5
1,1,5,0.1,0.7,10,0.75,0.03952847075210474,100,10.0,5
1,1,5,0.1,0.7,20,0.75,0.06846531968814576,100,10.0,5
1,1,5,0.1,0.7,50,0.775,0.049999999999999996,100,10.0,5
1,1,5,0.1,0.7,5,0.675,0.046770717334674264,200,10.0,5
1,1,5,0.1,0.7,10,0.7375,0.024999999999999998,200,10.0,5
1,1,5,0.1,0.7,20,0.75,0.06846531968814576,200,10.0,5
1,1,5,0.1,0.7,50,0.775,0.049999999999999996,200,10.0,5
1,1,5,0.1,0.9,5,0.7,0.07288689868556626,100,,2
1,1,5,0.1,0.9,10,0.7,0.025,100,,2
1,1,5,0.1,0.9,20,0.7125,0.049999999999999996,100,,2
1,1,5,0.1,0.9,50,0.7,0.07288689868556626,100,,2
1,1,5,0.1,0.9,5,0.7,0.06123724356957946,200,,2
1,1,5,0.1,0.9,10,0.7,0.025,200,,2
1,1,5,0.1,0.9,20,0.7,0.07288689868556626,200,,2
1,1,5,0.1,0.9,50,0.7,0.07288689868556626,200,,2
1,1,5,0.1,0.9,5,0.7125,0.08477912478906585,100,,5
1,1,5,0.1,0.9,10,0.7375,0.024999999999999998,100,,5
1,1,5,0.1,0.9,20,0.725,0.03061862178478973,100,,5
1,1,5,0.1,0.9,50,0.7375,0.07288689868556626,100,,5
1,1,5,0.1,0.9,5,0.7125,0.08477912478906585,200,,5
1,1,5,0.1,0.9,10,0.725,0.03061862178478973,200,,5
1,1,5,0.1,0.9,20,0.7125,0.0637377439199098,200,,5
1,1,5,0.1,0.9,50,0.725,0.05,200,,5
1,1,5,0.1,0.9,5,0.6875,0.07905694150420949,100,5.0,2
1,1,5,0.1,0.9,10,0.7125,0.05,100,5.0,2
1,1,5,0.1,0.9,20,0.7375,0.07288689868556626,100,5.0,2
1,1,5,0.1,0.9,50,0.7375,0.08291561975888499,100,5.0,2
1,1,5,0.1,0.9,5,0.6875,0.07905694150420949,200,5.0,2
1,1,5,0.1,0.9,10,0.7125,0.030618621784789725,200,5.0,2
1,1,5,0.1,0.9,20,0.7625,0.046770717334674264,200,5.0,2
1,1,5,0.1,0.9,50,0.75,0.08838834764831845,200,5.0,2
1,1,5,0.1,0.9,5,0.725,0.06373774391990981,100,5.0,5
1,1,5,0.1,0.9,10,0.725,0.03061862178478973,100,5.0,5
1,1,5,0.1,0.9,20,0.75,0.06846531968814576,100,5.0,5
1,1,5,0.1,0.9,50,0.75,0.08838834764831845,100,5.0,5
1,1,5,0.1,0.9,5,0.725,0.06373774391990981,200,5.0,5
1,1,5,0.1,0.9,10,0.7125,0.05,200,5.0,5
1,1,5,0.1,0.9,20,0.75,0.03952847075210474,200,5.0,5
1,1,5,0.1,0.9,50,0.7625,0.09185586535436918,200,5.0,5
1,1,5,0.1,0.9,5,0.7,0.07288689868556626,100,10.0,2
1,1,5,0.1,0.9,10,0.7,0.025,100,10.0,2
1,1,5,0.1,0.9,20,0.7125,0.049999999999999996,100,10.0,2
1,1,5,0.1,0.9,50,0.7,0.07288689868556626,100,10.0,2
1,1,5,0.1,0.9,5,0.7,0.06123724356957946,200,10.0,2
1,1,5,0.1,0.9,10,0.7,0.025,200,10.0,2
1,1,5,0.1,0.9,20,0.7125,0.049999999999999996,200,10.0,2
1,1,5,0.1,0.9,50,0.7,0.07288689868556626,200,10.0,2
1,1,5,0.1,0.9,5,0.7125,0.08477912478906585,100,10.0,5
1,1,5,0.1,0.9,10,0.7375,0.024999999999999998,100,10.0,5
1,1,5,0.1,0.9,20,0.725,0.03061862178478973,100,10.0,5
1,1,5,0.1,0.9,50,0.7375,0.07288689868556626,100,10.0,5
1,1,5,0.1,0.9,5,0.7125,0.08477912478906585,200,10.0,5
1,1,5,0.1,0.9,10,0.725,0.03061862178478973,200,10.0,5
1,1,5,0.1,0.9,20,0.7125,0.0637377439199098,200,10.0,5
1,1,5,0.1,0.9,50,0.725,0.05,200,10.0,5
1,1,5,1.0,0.1,5,0.7,0.07288689868556625,100,,2
1,1,5,1.0,0.1,10,0.6875,0.06846531968814576,100,,2
1,1,5,1.0,0.1,20,0.7875,0.049999999999999996,100,,2
1,1,5,1.0,0.1,50,0.7625,0.07288689868556626,100,,2
1,1,5,1.0,0.1,5,0.7,0.1,200,,2
1,1,5,1.0,0.1,10,0.675,0.07288689868556626,200,,2
1,1,5,1.0,0.1,20,0.8,0.024999999999999998,200,,2
1,1,5,1.0,0.1,50,0.75,0.06846531968814576,200,,2
1,1,5,1.0,0.1,5,0.7125,0.08477912478906585,100,,5
1,1,5,1.0,0.1,10,0.675,0.07288689868556626,100,,5
1,1,5,1.0,0.1,20,0.775,0.03061862178478973,100,,5
1,1,5,1.0,0.1,50,0.775,0.049999999999999996,100,,5
1,1,5,1.0,0.1,5,0.7125,0.06373774391990981,200,,5
1,1,5,1.0,0.1,10,0.7,0.07288689868556625,200,,5
1,1,5,1.0,0.1,20,0.7875,0.030618621784789725,200,,5
1,1,5,1.0,0.1,50,0.75,0.03952847075210474,200,,5
1,1,5,1.0,0.1,5,0.6875,0.08838834764831845,100,5.0,2
1,1,5,1.0,0.1,10,0.6875,0.06846531968814576,100,5.0,2
1,1,5,1.0,0.1,20,0.775,0.03061862178478973,100,5.0,2
1,1,5,1.0,0.1,50,0.75,0.07905694150420949,100,5.0,2
1,1,5,1.0,0.1,5,0.7,0.07288689868556626,200,5.0,2
1,1,5,1.0,0.1,10,0.6875,0.06846531968814576,200,5.0,2
1,1,5,1.0,0.1,20,0.8,0.024999999999999998,200,5.0,2
1,1,5,1.0,0.1,50,0.7625,0.07288689868556626,200,5.0,2
1,1,5,1.0,0.1,5,0.7,0.07288689868556626,100,5.0,5
1,1,5,1.0,0.1,10,0.675,0.07288689868556626,100,5.0,5
1,1,5,1.0,0.1,20,0.825,0.046770717334674264,100,5.0,5
1,1,5,1.0,0.1,50,0.7625,0.06123724356957946,100,5.0,5
1,1,5,1.0,0.1,5,0.725,0.075,200,5.0,5
1,1,5,1.0,0.1,10,0.7,0.07288689868556625,200,5.0,5
1,1,5,1.0,0.1,20,0.825,0.046770717334674264,200,5.0,5
1,1,5,1.0,0.1,50,0.775,0.05,200,5.0,5
1,1,5,1.0,0.1,5,0.7125,0.0637377439199098,100,10.0,2
1,1,5,1.0,0.1,10,0.6875,0.06846531968814576,100,10.0,2
1,1,5,1.0,0.1,20,0.7875,0.049999999999999996,100,10.0,2
1,1,5,1.0,0.1,50,0.7625,0.07288689868556626,100,10.0,2
1,1,5,1.0,0.1,5,0.7,0.1,200,10.0,2
1,1,5,1.0,0.1,10,0.675,0.07288689868556626,200,10.0,2
1,1,5,1.0,0.1,20,0.8,0.024999999999999998,200,10.0,2
1,1,5,1.0,0.1,50,0.75,0.06846531968814576,200,10.0,2
1,1,5,1.0,0.1,5,0.7125,0.08477912478906585,100,10.0,5
1,1,5,1.0,0.1,10,0.675,0.07288689868556626,100,10.0,5
1,1,5,1.0,0.1,20,0.775,0.03061862178478973,100,10.0,5
1,1,5,1.0,0.1,50,0.775,0.049999999999999996,100,10.0,5
1,1,5,1.0,0.1,5,0.7125,0.06373774391990981,200,10.0,5
1,1,5,1.0,0.1,10,0.7,0.07288689868556625,200,10.0,5
1,1,5,1.0,0.1,20,0.7875,0.030618621784789725,200,10.0,5
1,1,5,1.0,0.1,50,0.75,0.03952847075210474,200,10.0,5
1,1,5,1.0,0.3,5,0.575,0.08291561975888499,100,,2
1,1,5,1.0,0.3,10,0.7125,0.049999999999999996,100,,2
1,1,5,1.0,0.3,20,0.7875,0.049999999999999996,100,,2
1,1,5,1.0,0.3,50,0.75,0.08838834764831845,100,,2
1,1,5,1.0,0.3,5,0.5625,0.10458250331675945,200,,2
1,1,5,1.0,0.3,10,0.7,0.024999999999999998,200,,2
1,1,5,1.0,0.3,20,0.7875,0.049999999999999996,200,,2
1,1,5,1.0,0.3,50,0.7625,0.07288689868556626,200,,2
1,1,5,1.0,0.3,5,0.625,0.06846531968814576,100,,5
1,1,5,1.0,0.3,10,0.7125,0.049999999999999996,100,,5
1,1,5,1.0,0.3,20,0.775,0.05,100,,5
1,1,5,1.0,0.3,50,0.7125,0.0637377439199098,100,,5
1,1,5,1.0,0.3,5,0.6,0.08477912478906585,200,,5
1,1,5,1.0,0.3,10,0.7,0.024999999999999998,200,,5
1,1,5,1.0,0.3,20,0.775,0.0637377439199098,200,,5
1,1,5,1.0,0.3,50,0.7375,0.07288689868556626,200,,5
1,1,5,1.0,0.3,5,0.6,0.049999999999999996,100,5.0,2
1,1,5,1.0,0.3,10,0.7125,0.049999999999999996,100,5.0,2
1,1,5,1.0,0.3,20,0.7875,0.03061862178478973,100,5.0,2
1,1,5,1.0,0.3,50,0.75,0.03952847075210474,100,5.0,2
1,1,5,1.0,0.3,5,0.6,0.08477912478906585,200,5.0,2
1,1,5,1.0,0.3,10,0.725,0.049999999999999996,200,5.0,2
1,1,5,1.0,0.3,20,0.7875,0.049999999999999996,200,5.0,2
1,1,5,1.0,0.3,50,0.75,0.05590169943749474,200,5.0,2
1,1,5,1.0,0.3,5,0.65,0.075,100,5.0,5
1,1,5,1.0,0.3,10,0.7125,0.049999999999999996,100,5.0,5
1,1,5,1.0,0.3,20,0.7625,0.07288689868556626,100,5.0,5
1,1,5,1.0,0.3,50,0.7375,0.04677071733467427,100,5.0,5
1,1,5,1.0,0.3,5,0.6125,0.07288689868556626,200,5.0,5
1,1,5,1.0,0.3,10,0.7125,0.049999999999999996,200,5.0,5
1,1,5,1.0,0.3,20,0.775,0.03061862178478973,200,5.0,5
1,1,5,1.0,0.3,50,0.7375,0.07288689868556626,200,5.0,5
1,1,5,1.0,0.3,5,0.575,0.08291561975888499,100,10.0,2
1,1,5,1.0,0.3,10,0.7125,0.049999999999999996,100,10.0,2
1,1,5,1.0,0.3,20,0.7875,0.049999999999999996,100,10.0,2
1,1,5,1.0,0.3,50,0.75,0.08838834764831845,100,10.0,2
1,1,5,1.0,0.3,5,0.5625,0.10458250331675945,200,10.0,2
1,1,5,1.0,0.3,10,0.7,0.024999999999999998,200,10.0,2
1,1,5,1.0,0.3,20,0.7875,0.049999999999999996,200,10.0,2
1,1,5,1.0,0.3,50,0.7625,0.07288689868556626,200,10.0,2
1,1,5,1.0,0.3,5,0.625,0.06846531968814576,100,10.0,5
1,1,5,1.0,0.3,10,0.7125,0.049999999999999996,100,10.0,5
1,1,5,1.0,0.3,20,0.775,0.05,100,10.0,5
1,1,5,1.0,0.3,50,0.7125,0.0637377439199098,100,10.0,5
1,1,5,1.0,0.3,5,0.6,0.08477912478906585,200,10.0,5
1,1,5,1.0,0.3,10,0.7,0.024999999999999998,200,10.0,5
1,1,5,1.0,0.3,20,0.775,0.0637377439199098,200,10.0,5
1,1,5,1.0,0.3,50,0.7375,0.07288689868556626,200,10.0,5
1,1,5,1.0,0.5,5,0.5625,0.10458250331675945,100,,2
1,1,5,1.0,0.5,10,0.7375,0.06123724356957946,100,,2
1,1,5,1.0,0.5,20,0.8125,0.05590169943749474,100,,2
1,1,5,1.0,0.5,50,0.775,0.049999999999999996,100,,2
1,1,5,1.0,0.5,5,0.5625,0.10458250331675945,200,,2
1,1,5,1.0,0.5,10,0.6875,0.08838834764831845,200,,2
1,1,5,1.0,0.5,20,0.7875,0.0637377439199098,200,,2
1,1,5,1.0,0.5,50,0.7625,0.06123724356957946,200,,2
1,1,5,1.0,0.5,5,0.5875,0.1015504800579495,100,,5
1,1,5,1.0,0.5,10,0.6875,0.06846531968814576,100,,5
1,1,5,1.0,0.5,20,0.7875,0.075,100,,5
1,1,5,1.0,0.5,50,0.7625,0.04677071733467427,100,,5
1,1,5,1.0,0.5,5,0.5875,0.1015504800579495,200,,5
1,1,5,1.0,0.5,10,0.7,0.07288689868556626,200,,5
1,1,5,1.0,0.5,20,0.7875,0.0637377439199098,200,,5
1,1,5,1.0,0.5,50,0.775,0.03061862178478973,200,,5
1,1,5,1.0,0.5,5,0.575,0.08291561975888499,100,5.0,2
1,1,5,1.0,0.5,10,0.7125,0.0637377439199098,100,5.0,2
1,1,5,1.0,0.5,20,0.8125,0.05590169943749474,100,5.0,2
1,1,5,1.0,0.5,50,0.7625,0.046770717334674264,100,5.0,2
1,1,5,1.0,0.5,5,0.5875,0.1015504800579495,200,5.0,2
1,1,5,1.0,0.5,10,0.7,0.07288689868556626,200,5.0,2
1,1,5,1.0,0.5,20,0.8,0.04677071733467427,200,5.0,2
1,1,5,1.0,0.5,50,0.7625,0.025,200,5.0,2
1,1,5,1.0,0.5,5,0.625,0.07905694150420949,100,5.0,5
1,1,5,1.0,0.5,10,0.7,0.07288689868556626,100,5.0,5
1,1,5,1.0,0.5,20,0.775,0.0637377439199098,100,5.0,5
1,1,5,1.0,0.5,50,0.75,0.03952847075210474,100,5.0,5
1,1,5,1.0,0.5,5,0.6,0.075,200,5.0,5
1,1,5,1.0,0.5,10,0.7,0.07288689868556626,200,5.0,5
1,1,5,1.0,0.5,20,0.8,0.04677071733467427,200,5.0,5
1,1,5,1.0,0.5,50,0.7875,0.03061862178478973,200,5.0,5
1,1,5,1.0,0.5,5,0.5625,0.10458250331675945,100,10.0,2
1,1,5,1.0,0.5,10,0.7375,0.06123724356957946,100,10.0,2
1,1,5,1.0,0.5,20,0.8125,0.05590169943749474,100,10.0,2
1,1,5,1.0,0.5,50,0.775,0.049999999999999996,100,10.0,2
1,1,5,1.0,0.5,5,0.5625,0.10458250331675945,200,10.0,2
1,1,5,1.0,0.5,10,0.6875,0.08838834764831845,200,10.0,2
1,1,5,1.0,0.5,20,0.7875,0.0637377439199098,200,10.0,2
1,1,5,1.0,0.5,50,0.7625,0.06123724356957946,200,10.0,2
1,1,5,1.0,0.5,5,0.5875,0.1015504800579495,100,10.0,5
1,1,5,1.0,0.5,10,0.6875,0.06846531968814576,100,10.0,5
1,1,5,1.0,0.5,20,0.7875,0.075,100,10.0,5
1,1,5,1.0,0.5,50,0.7625,0.04677071733467427,100,10.0,5
1,1,5,1.0,0.5,5,0.5875,0.1015504800579495,200,10.0,5
1,1,5,1.0,0.5,10,0.7,0.07288689868556626,200,10.0,5
1,1,5,1.0,0.5,20,0.7875,0.0637377439199098,200,10.0,5
1,1,5,1.0,0.5,50,0.775,0.03061862178478973,200,10.0,5
1,1,5,1.0,0.7,5,0.525,0.075,100,,2
1,1,5,1.0,0.7,10,0.7,0.08291561975888499,100,,2
1,1,5,1.0,0.7,20,0.775,0.0637377439199098,100,,2
1,1,5,1.0,0.7,50,0.7375,0.07288689868556625,100,,2
1,1,5,1.0,0.7,5,0.525,0.075,200,,2
1,1,5,1.0,0.7,10,0.7125,0.08477912478906585,200,,2
1,1,5,1.0,0.7,20,0.75,0.03952847075210474,200,,2
1,1,5,1.0,0.7,50,0.7375,0.07288689868556625,200,,2
1,1,5,1.0,0.7,5,0.5875,0.0637377439199098,100,,5
1,1,5,1.0,0.7,10,0.6875,0.06846531968814576,100,,5
1,1,5,1.0,0.7,20,0.7625,0.06123724356957946,100,,5
1,1,5,1.0,0.7,50,0.7625,0.024999999999999998,100,,5
1,1,5,1.0,0.7,5,0.6125,0.07288689868556626,200,,5
1,1,5,1.0,0.7,10,0.6875,0.06846531968814576,200,,5
1,1,5,1.0,0.7,20,0.7375,0.04677071733467427,200,,5
1,1,5,1.0,0.7,50,0.7375,0.09999999999999999,200,,5
1,1,5,1.0,0.7,5,0.5875,0.0637377439199098,100,5.0,2
1,1,5,1.0,0.7,10,0.6875,0.06846531968814576,100,5.0,2
1,1,5,1.0,0.7,20,0.775,0.0637377439199098,100,5.0,2
1,1,5,1.0,0.7,50,0.75,0.06846531968814576,100,5.0,2
1,1,5,1.0,0.7,5,0.5875,0.0637377439199098,200,5.0,2
1,1,5,1.0,0.7,10,0.7125,0.08477912478906585,200,5.0,2
1,1,5,1.0,0.7,20,0.7625,0.046770717334674264,200,5.0,2
1,1,5,1.0,0.7,50,0.7625,0.06123724356957946,200,5.0,2
1,1,5,1.0,0.7,5,0.6,0.049999999999999996,100,5.0,5
1,1,5,1.0,0.7,10,0.675,0.06123724356957946,100,5.0,5
1,1,5,1.0,0.7,20,0.7625,0.046770717334674264,100,5.0,5
1,1,5,1.0,0.7,50,0.7375,0.04677071733467427,100,5.0,5
1,1,5,1.0,0.7,5,0.625,0.06846531968814576,200,5.0,5
1,1,5,1.0,0.7,10,0.675,0.06123724356957946,200,5.0,5
1,1,5,1.0,0.7,20,0.7375,0.04677071733467427,200,5.0,5
1,1,5,1.0,0.7,50,0.75,0.06846531968814576,200,5.0,5
1,1,5,1.0,0.7,5,0.525,0.075,100,10.0,2
1,1,5,1.0,0.7,10,0.7,0.08291561975888499,100,10.0,2
1,1,5,1.0,0.7,20,0.775,0.0637377439199098,100,10.0,2
1,1,5,1.0,0.7,50,0.75,0.05590169943749474,100,10.0,2
1,1,5,1.0,0.7,5,0.525,0.075,200,10.0,2
1,1,5,1.0,0.7,10,0.7125,0.08477912478906585,200,10.0,2
1,1,5,1.0,0.7,20,0.75,0.03952847075210474,200,10.0,2
1,1,5,1.0,0.7,50,0.7375,0.07288689868556625,200,10.0,2
1,1,5,1.0,0.7,5,0.5875,0.0637377439199098,100,10.0,5
1,1,5,1.0,0.7,10,0.6875,0.06846531968814576,100,10.0,5
1,1,5,1.0,0.7,20,0.7625,0.06123724356957946,100,10.0,5
1,1,5,1.0,0.7,50,0.7625,0.024999999999999998,100,10.0,5
1,1,5,1.0,0.7,5,0.6125,0.07288689868556626,200,10.0,5
1,1,5,1.0,0.7,10,0.6875,0.06846531968814576,200,10.0,5
1,1,5,1.0,0.7,20,0.7375,0.04677071733467427,200,10.0,5
1,1,5,1.0,0.7,50,0.7375,0.09999999999999999,200,10.0,5
1,1,5,1.0,0.9,5,0.575,0.08291561975888499,100,,2
1,1,5,1.0,0.9,10,0.7625,0.07288689868556625,100,,2
1,1,5,1.0,0.9,20,0.775,0.049999999999999996,100,,2
1,1,5,1.0,0.9,50,0.775,0.03061862178478973,100,,2
1,1,5,1.0,0.9,5,0.575,0.08291561975888499,200,,2
1,1,5,1.0,0.9,10,0.75,0.10458250331675945,200,,2
1,1,5,1.0,0.9,20,0.7625,0.06123724356957946,200,,2
1,1,5,1.0,0.9,50,0.75,0.03952847075210474,200,,2
1,1,5,1.0,0.9,5,0.625,0.05590169943749474,100,,5
1,1,5,1.0,0.9,10,0.7125,0.09354143466934853,100,,5
1,1,5,1.0,0.9,20,0.775,0.049999999999999996,100,,5
1,1,5,1.0,0.9,50,0.7375,0.06123724356957945,100,,5
1,1,5,1.0,0.9,5,0.6375,0.07288689868556626,200,,5
1,1,5,1.0,0.9,10,0.725,0.09354143466934853,200,,5
1,1,5,1.0,0.9,20,0.775,0.049999999999999996,200,,5
1,1,5,1.0,0.9,50,0.7375,0.04677071733467427,200,,5
1,1,5,1.0,0.9,5,0.625,0.05590169943749474,100,5.0,2
1,1,5,1.0,0.9,10,0.7125,0.08477912478906585,100,5.0,2
1,1,5,1.0,0.9,20,0.75,0.05590169943749474,100,5.0,2
1,1,5,1.0,0.9,50,0.775,0.03061862178478973,100,5.0,2
1,1,5,1.0,0.9,5,0.625,0.05590169943749474,200,5.0,2
1,1,5,1.0,0.9,10,0.7375,0.09185586535436918,200,5.0,2
1,1,5,1.0,0.9,20,0.75,0.05590169943749474,200,5.0,2
1,1,5,1.0,0.9,50,0.7625,0.06123724356957946,200,5.0,2
1,1,5,1.0,0.9,5,0.625,0.05590169943749474,100,5.0,5
1,1,5,1.0,0.9,10,0.6875,0.06846531968814576,100,5.0,5
1,1,5,1.0,0.9,20,0.7625,0.046770717334674264,100,5.0,5
1,1,5,1.0,0.9,50,0.75,0.03952847075210474,100,5.0,5
1,1,5,1.0,0.9,5,0.6375,0.07288689868556626,200,5.0,5
1,1,5,1.0,0.9,10,0.7125,0.08477912478906585,200,5.0,5
1,1,5,1.0,0.9,20,0.75,0.05590169943749474,200,5.0,5
1,1,5,1.0,0.9,50,0.7375,0.04677071733467427,200,5.0,5
1,1,5,1.0,0.9,5,0.575,0.08291561975888499,100,10.0,2
1,1,5,1.0,0.9,10,0.7625,0.07288689868556625,100,10.0,2
1,1,5,1.0,0.9,20,0.775,0.049999999999999996,100,10.0,2
1,1,5,1.0,0.9,50,0.775,0.03061862178478973,100,10.0,2
1,1,5,1.0,0.9,5,0.575,0.08291561975888499,200,10.0,2
1,1,5,1.0,0.9,10,0.75,0.10458250331675945,200,10.0,2
1,1,5,1.0,0.9,20,0.7625,0.06123724356957946,200,10.0,2
1,1,5,1.0,0.9,50,0.7625,0.046770717334674264,200,10.0,2
1,1,5,1.0,0.9,5,0.625,0.05590169943749474,100,10.0,5
1,1,5,1.0,0.9,10,0.7125,0.09354143466934853,100,10.0,5
1,1,5,1.0,0.9,20,0.775,0.049999999999999996,100,10.0,5
1,1,5,1.0,0.9,50,0.7375,0.06123724356957945,100,10.0,5
1,1,5,1.0,0.9,5,0.6375,0.07288689868556626,200,10.0,5
1,1,5,1.0,0.9,10,0.725,0.09354143466934853,200,10.0,5
1,1,5,1.0,0.9,20,0.775,0.049999999999999996,200,10.0,5
1,1,5,1.0,0.9,50,0.7375,0.04677071733467427,200,10.0,5
1,1,5,10.0,0.1,5,0.7,0.08291561975888499,100,,2
1,1,5,10.0,0.1,10,0.7125,0.08477912478906585,100,,2
1,1,5,10.0,0.1,20,0.7875,0.030618621784789725,100,,2
1,1,5,10.0,0.1,50,0.725,0.06373774391990981,100,,2
1,1,5,10.0,0.1,5,0.7,0.11456439237389598,200,,2
1,1,5,10.0,0.1,10,0.7125,0.08477912478906585,200,,2
1,1,5,10.0,0.1,20,0.825,0.046770717334674264,200,,2
1,1,5,10.0,0.1,50,0.75,0.05590169943749474,200,,2
1,1,5,10.0,0.1,5,0.725,0.075,100,,5
1,1,5,10.0,0.1,10,0.6875,0.06846531968814576,100,,5
1,1,5,10.0,0.1,20,0.7875,0.0637377439199098,100,,5
1,1,5,10.0,0.1,50,0.7625,0.024999999999999998,100,,5
1,1,5,10.0,0.1,5,0.7125,0.06373774391990981,200,,5
1,1,5,10.0,0.1,10,0.6875,0.05590169943749474,200,,5
1,1,5,10.0,0.1,20,0.8125,0.03952847075210474,200,,5
1,1,5,10.0,0.1,50,0.7625,0.07288689868556626,200,,5
1,1,5,10.0,0.1,5,0.7,0.082915619758885,100,5.0,2
1,1,5,10.0,0.1,10,0.7125,0.0637377439199098,100,5.0,2
1,1,5,10.0,0.1,20,0.7875,0.049999999999999996,100,5.0,2
1,1,5,10.0,0.1,50,0.7625,0.07288689868556626,100,5.0,2
1,1,5,10.0,0.1,5,0.7,0.082915619758885,200,5.0,2
1,1,5,10.0,0.1,10,0.7125,0.08477912478906585,200,5.0,2
1,1,5,10.0,0.1,20,0.8125,0.03952847075210474,200,5.0,2
1,1,5,10.0,0.1,50,0.7875,0.0637377439199098,200,5.0,2
1,1,5,10.0,0.1,5,0.7125,0.06373774391990981,100,5.0,5
1,1,5,10.0,0.1,10,0.7,0.07288689868556625,100,5.0,5
1,1,5,10.0,0.1,20,0.8,0.046770717334674264,100,5.0,5
1,1,5,10.0,0.1,50,0.775,0.049999999999999996,100,5.0,5
1,1,5,10.0,0.1,5,0.725,0.075,200,5.0,5
1,1,5,10.0,0.1,10,0.725,0.075,200,5.0,5
